,Date,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
1515,24/02/2016,4.733,-99.68,0.0,9.45,
1516,25/02/2016,4.733,-99.69,6.4,8.45,
1517,26/02/2016,4.733,-99.7,13.8,7.5,
1518,27/02/2016,4.733,-99.71,16.2,6.9,
1519,28/02/2016,4.733,-99.72,25.7,11.85,
1520,29/02/2016,4.733,-99.73,37.6,6.05,
1521,01/03/2016,1.867,-99.74,0.0,6.95,
1522,02/03/2016,1.867,-99.75,0.0,7.15,
1523,03/03/2016,1.867,-99.76,17.2,3.4,
1524,04/03/2016,1.867,-99.77,0.2,4.6,
1525,05/03/2016,1.867,-99.78,13.9,4.6,
1526,06/03/2016,1.867,-99.79,0.4,7.05,
1527,07/03/2016,1.867,-99.8,5.6,3.25,
1528,08/03/2016,1.867,-99.81,1.6,4.25,
1529,09/03/2016,1.867,-99.82,8.2,2.5,
1530,10/03/2016,1.867,-99.83,4.8,3.55,
1531,11/03/2016,1.867,-99.84,0.0,6.95,
1532,12/03/2016,1.867,-99.85,0.2,8.55,
1533,13/03/2016,1.867,-99.86,0.0,7.85,
1534,14/03/2016,1.867,-99.87,0.0,8.1,
1535,15/03/2016,1.867,-99.88,2.0,4.65,
1536,16/03/2016,1.867,-99.89,0.0,5.8,
1537,17/03/2016,1.867,-99.9,3.8,8.5,
1538,18/03/2016,1.867,-99.91,0.4,8.55,
1539,19/03/2016,1.867,-99.92,1.4,8.85,
1540,20/03/2016,1.867,,0.0,9.2,
1541,21/03/2016,1.867,,0.2,12.0,
1542,22/03/2016,1.867,-99.93,1.4,14.6,
1543,23/03/2016,1.867,-99.94,4.2,10.2,
1544,24/03/2016,1.867,-99.95,0.2,5.3,
1545,25/03/2016,1.867,-99.96,0.0,6.55,
1546,26/03/2016,1.867,-99.97,0.0,8.05,
1547,27/03/2016,1.867,-99.98,0.0,9.3,
1548,28/03/2016,1.867,-99.99,1.6,8.2,
1549,29/03/2016,1.867,-100.0,0.0,10.8,
1550,30/03/2016,1.867,-100.01,0.0,12.6,
1551,31/03/2016,1.867,-100.02,0.0,14.9,
1552,01/04/2016,1.651,-100.03,18.0,17.2,
1553,02/04/2016,1.651,-100.04,0.0,17.2,
1554,03/04/2016,1.651,-100.07,0.0,15.05,
1555,04/04/2016,1.651,-100.08,0.0,16.6,
1556,05/04/2016,1.651,-100.09,0.0,17.3,
1557,06/04/2016,1.651,-100.1,0.0,18.75,
1558,07/04/2016,1.651,-100.11,0.8,17.3,
1559,08/04/2016,1.651,-100.12,1.2,12.9,
1560,09/04/2016,1.651,-100.13,12.8,9.3,
1561,10/04/2016,1.651,-100.14,0.6,10.6,
1562,11/04/2016,1.651,-100.15,0.0,11.75,
1563,12/04/2016,1.651,-100.16,0.0,14.05,
1564,13/04/2016,1.651,-100.17,0.0,17.1,221.1757507
1565,14/04/2016,1.651,-100.18,0.0,14.5,221.1757507
1566,15/04/2016,1.651,-100.19,0.0,13.0,221.1757507
1567,16/04/2016,1.651,-100.2,0.0,14.6,
1568,17/04/2016,1.651,-100.21,0.0,18.0,
1569,18/04/2016,1.651,-100.22,0.0,18.25,
1570,19/04/2016,1.651,-100.23,0.0,14.55,221.1757507
1571,20/04/2016,1.651,-100.24,0.0,14.5,221.1757507
1572,21/04/2016,1.651,-100.25,0.0,14.05,221.1757507
1573,22/04/2016,1.651,-100.26,0.0,12.6,221.1757507
1574,23/04/2016,1.651,-100.27,25.8,11.05,240.5792804
1575,24/04/2016,1.651,-100.28,32.5,9.3,275.6702681
1576,25/04/2016,1.651,-100.29,15.0,4.0,275.9887048
1577,26/04/2016,1.651,-100.3,2.2,5.6,276.6314134
1578,27/04/2016,1.651,-100.31,2.8,10.7,276.1204195
1579,28/04/2016,1.651,-100.32,0.0,11.0,276.0351943
1580,29/04/2016,1.651,-100.33,0.2,13.7,275.9849944
1581,30/04/2016,1.651,-100.34,1.4,14.05,276.2298441
1582,01/05/2016,2.271,-100.35,6.0,11.15,276.9418741
1583,02/05/2016,2.271,-100.36,7.8,7.6,277.0451587
1584,03/05/2016,2.271,-100.37,0.2,12.95,275.6731375
1585,04/05/2016,2.271,-100.38,0.0,12.35,275.6340509
1586,05/05/2016,2.271,-100.39,0.6,12.45,275.8300855
1587,06/05/2016,2.271,-100.4,4.0,12.1,275.6085185
1588,07/05/2016,2.271,-100.41,5.4,14.3,275.6911855
1589,08/05/2016,2.271,-100.42,0.0,15.15,275.879104
1590,09/05/2016,2.271,-100.43,0.0,15.7,276.1018298
1591,10/05/2016,2.271,-100.44,0.0,18.05,275.9746119
1592,11/05/2016,2.271,,2.6,18.05,276.0763945
1593,12/05/2016,2.271,,13.3,14.75,276.1332902
1594,13/05/2016,2.271,-100.45,8.4,13.3,275.9379399
1595,14/05/2016,2.271,-100.46,14.5,10.6,275.994158
1596,15/05/2016,2.271,-100.47,31.9,13.45,276.2410629
1597,16/05/2016,2.271,-100.48,6.4,13.25,276.6321392
1598,17/05/2016,2.271,-100.49,15.1,9.8,276.5574008
1599,18/05/2016,2.271,-100.5,0.2,12.2,276.3624376
1600,19/05/2016,2.271,-100.51,6.6,11.75,276.5078096
1601,20/05/2016,2.271,-100.52,2.6,10.65,276.4787982
1602,21/05/2016,2.271,-100.53,0.0,17.0,276.5038126
1603,22/05/2016,2.271,-100.54,0.0,16.9,276.6522585
1604,23/05/2016,2.271,-100.57,0.0,15.0,276.63242
1605,24/05/2016,2.271,-100.58,0.6,12.8,278.547754
1606,25/05/2016,2.271,-100.59,0.0,14.8,276.8979097
1607,26/05/2016,2.271,-100.6,0.0,16.9,276.9522639
1608,27/05/2016,2.271,-100.61,0.0,20.05,275.7262533
1609,28/05/2016,2.271,-100.62,0.0,21.35,277.126833
1610,29/05/2016,2.271,-100.63,0.0,19.8,277.2510121
1611,30/05/2016,2.271,-100.64,0.0,15.95,277.3687139
1612,31/05/2016,2.271,-100.65,0.0,15.75,277.1448223
1613,01/06/2016,2.927,-100.66,0.0,13.85,277.1255654
1614,02/06/2016,2.927,-100.67,7.2,14.05,277.045497
1615,03/06/2016,2.927,-100.68,3.6,15.95,276.8969536
1616,04/06/2016,2.927,-100.69,13.3,16.4,277.0327085
1617,05/06/2016,2.927,-100.7,1.8,17.0,276.9569736
1618,06/06/2016,2.927,-100.71,4.6,17.85,276.9506957
1619,07/06/2016,2.927,-100.72,2.2,16.8,277.0819815
1620,08/06/2016,2.927,-100.73,3.2,18.5,276.9707063
1621,09/06/2016,2.927,-100.74,9.1,16.75,277.1542318
1622,10/06/2016,2.927,-100.75,1.0,17.3,274.7996841
1623,11/06/2016,2.927,-100.76,0.0,17.75,277.145346
1624,12/06/2016,2.927,-100.77,9.2,16.9,277.4690453
1625,13/06/2016,2.927,-100.78,16.2,15.3,276.8425041
1626,14/06/2016,2.927,-100.79,0.0,17.75,276.8709918
1627,15/06/2016,2.927,-100.8,0.0,17.55,
1628,16/06/2016,2.927,-100.81,0.0,20.1,277.1059204
1629,17/06/2016,2.927,-100.82,0.0,20.05,276.9935108
1630,18/06/2016,2.927,-100.83,0.0,19.25,277.0724309
1631,19/06/2016,2.927,-100.84,12.0,16.6,276.9428153
1632,20/06/2016,2.927,-100.85,0.2,15.6,277.1127232
1633,21/06/2016,2.927,-100.86,0.0,18.45,276.9925734
1634,22/06/2016,2.927,-100.87,0.0,21.25,276.9951204
1635,23/06/2016,2.927,-100.88,2.8,22.95,277.0363684
1636,24/06/2016,2.927,-100.89,0.0,25.25,276.9091559
1637,25/06/2016,2.927,-100.9,0.0,25.1,276.8998325
1638,26/06/2016,2.927,-100.91,0.0,23.95,276.8635076
1639,27/06/2016,2.927,-100.92,0.0,20.75,277.1755239
1640,28/06/2016,2.927,-100.93,0.0,20.4,277.018555
1641,29/06/2016,2.927,-100.94,0.0,21.15,276.998983
1642,30/06/2016,2.927,-100.95,6.8,22.35,276.9656608
1643,01/07/2016,1.244,-100.96,4.6,22.95,277.0872416
1644,02/07/2016,1.244,,0.0,23.75,277.2163325
1645,03/07/2016,1.244,,0.0,23.7,277.2061131
1646,04/07/2016,1.244,-100.97,0.0,24.05,277.033899
1647,05/07/2016,1.244,-100.98,1.4,23.7,277.2789493
1648,06/07/2016,1.244,-100.99,15.0,22.1,277.3454921
1649,07/07/2016,1.244,-101.0,0.0,23.0,277.3437279
1650,08/07/2016,1.244,-101.01,0.0,24.45,277.550972
1651,09/07/2016,1.244,-101.02,0.0,23.95,277.9865694
1652,10/07/2016,1.244,-101.03,15.1,24.25,278.5814214
1653,11/07/2016,1.244,-101.04,0.0,24.5,279.9468057
1654,12/07/2016,1.244,-101.07,0.0,26.0,281.6963671
1655,13/07/2016,1.244,-101.08,0.0,24.85,282.0539736
1656,14/07/2016,1.244,-101.09,0.0,20.55,282.3564243
1657,15/07/2016,1.244,-101.1,0.6,16.4,282.8225756
1658,16/07/2016,1.244,-101.11,0.0,15.9,283.0484409
1659,17/07/2016,1.244,-101.12,0.0,17.6,283.6464433
1660,18/07/2016,1.244,-101.13,0.0,21.3,283.7988291
1661,19/07/2016,1.244,-101.14,0.0,23.6,284.4340034
1662,20/07/2016,1.244,-101.15,0.0,24.9,284.8536861
1663,21/07/2016,1.244,-101.16,0.0,25.0,285.256622
1664,22/07/2016,1.244,-101.17,0.0,23.95,286.0645311
1665,23/07/2016,1.244,-101.18,0.0,25.8,286.4610258
1666,24/07/2016,1.244,-101.19,8.4,19.45,286.9831089
1667,25/07/2016,1.244,-101.2,8.4,21.5,286.8368228
1668,26/07/2016,1.244,-101.21,0.2,21.25,286.7390719
1669,27/07/2016,1.244,-101.22,16.3,22.8,287.2794151
1670,28/07/2016,1.244,-101.23,0.6,23.4,287.6775332
1671,29/07/2016,1.244,-101.24,0.0,22.6,288.6508026
1672,30/07/2016,1.244,-101.25,0.0,23.7,289.1457136
1673,31/07/2016,1.244,-101.26,0.0,24.6,289.4631069
1674,01/08/2016,1.167,-101.27,0.0,22.9,289.0679475
1675,02/08/2016,1.167,-101.28,12.7,23.0,291.4645194
1676,03/08/2016,1.167,-101.29,0.0,23.0,291.8707007
1677,04/08/2016,1.167,-101.3,0.0,24.0,291.8392389
1678,05/08/2016,1.167,-101.31,0.0,23.65,292.9908446
1679,06/08/2016,1.167,-101.32,11.7,18.25,293.8918701
1680,07/08/2016,1.167,-101.33,0.0,20.25,294.4546586
1681,08/08/2016,1.167,-101.34,0.2,21.2,294.5351649
1682,09/08/2016,1.167,-101.35,0.0,22.2,294.6945291
1683,10/08/2016,1.167,-101.36,0.0,21.8,295.1120512
1684,11/08/2016,1.167,-101.37,0.2,20.9,294.946034
1685,12/08/2016,1.167,-101.38,0.0,18.25,295.0102957
1686,13/08/2016,1.167,-101.39,0.0,18.8,294.8348528
1687,14/08/2016,1.167,-101.4,0.0,20.95,295.064108
1688,15/08/2016,1.167,-101.41,0.0,22.45,295.2427033
1689,16/08/2016,1.167,-101.42,0.0,23.1,295.2630961
1690,17/08/2016,1.167,-101.43,2.6,21.05,295.326775
1691,18/08/2016,1.167,-101.44,1.8,20.85,295.2713698
1692,19/08/2016,1.167,-101.45,0.0,21.1,294.7677332
1693,20/08/2016,1.167,-101.46,0.0,22.95,295.0479089
1694,21/08/2016,1.167,-101.47,0.0,23.8,295.1718293
1695,22/08/2016,1.167,-101.48,0.0,21.25,295.3256178
1696,23/08/2016,1.167,,0.0,19.65,295.1319468
1697,24/08/2016,1.167,,0.0,21.05,295.0209237
1698,25/08/2016,1.167,-101.49,0.0,21.85,294.6188372
1699,26/08/2016,1.167,-101.5,0.0,23.85,294.8244902
1700,27/08/2016,1.167,-101.51,0.0,24.15,294.6446884
1701,28/08/2016,1.167,-101.52,0.0,23.6,294.7649894
1702,29/08/2016,1.167,-101.53,0.0,22.85,294.8557078
1703,30/08/2016,1.167,-101.54,1.6,23.1,294.8770817
1704,31/08/2016,1.167,-101.57,1.0,20.75,292.2424907
1705,01/09/2016,3.581,-101.58,0.4,21.15,294.6554726
1706,02/09/2016,3.581,-101.59,0.0,22.8,294.5999651
1707,03/09/2016,3.581,-101.6,0.0,23.95,294.604008
1708,04/09/2016,3.581,-101.61,17.5,22.7,294.6496661
1709,05/09/2016,3.581,-101.62,1.6,19.95,294.4624094
1710,06/09/2016,3.581,-101.63,0.0,16.9,294.0303572
1711,07/09/2016,3.581,-101.64,30.1,15.25,294.2023417
1712,08/09/2016,3.581,-101.65,0.2,16.95,294.2041201
1713,09/09/2016,3.581,-101.66,2.4,19.3,293.2369257
1714,10/09/2016,3.581,-101.67,5.2,17.15,294.0538615
1715,11/09/2016,3.581,-101.68,3.0,18.35,295.5932285
1716,12/09/2016,3.581,-101.69,0.0,19.05,299.9394485
1717,13/09/2016,3.581,-101.7,2.4,19.95,296.099689
1718,14/09/2016,3.581,-101.71,1.4,20.3,293.5109205
1719,15/09/2016,3.581,-101.72,0.0,19.2,294.4812448
1720,16/09/2016,3.581,-101.73,25.5,19.4,290.7872657
1721,17/09/2016,3.581,-101.74,1.2,16.95,283.4181
1722,18/09/2016,3.581,-101.75,12.4,14.2,281.50078
1723,19/09/2016,3.581,-101.76,5.9,13.85,281.3974709
1724,20/09/2016,3.581,-101.77,0.0,17.15,293.8517211
1725,21/09/2016,3.581,-101.78,1.4,16.2,300.0134779
1726,22/09/2016,3.581,-101.79,4.2,16.55,300.0899728
1727,23/09/2016,3.581,-101.8,0.0,15.8,299.991899
1728,24/09/2016,3.581,-101.81,0.0,16.15,298.0875671
1729,25/09/2016,3.581,-101.82,0.0,16.7,298.23991
1730,26/09/2016,3.581,-101.83,0.0,16.85,292.8889152
1731,27/09/2016,3.581,-101.84,0.0,15.75,286.819351
1732,28/09/2016,3.581,-101.85,0.0,16.25,284.3148841
1733,29/09/2016,3.581,-101.86,0.0,16.55,279.3377616
1734,30/09/2016,3.581,-101.87,0.0,16.2,274.1090697
1735,01/10/2016,4.03,-101.88,0.0,16.55,269.0900348
1736,02/10/2016,4.03,-101.89,30.0,14.9,266.936223
1737,03/10/2016,4.03,-101.9,0.2,15.85,266.3381576
1738,04/10/2016,4.03,-101.91,5.2,15.3,268.188346
1739,05/10/2016,4.03,-101.92,2.6,13.65,268.7119371
1740,06/10/2016,4.03,-101.93,4.8,12.55,268.2069447
1741,07/10/2016,4.03,-101.94,21.6,12.15,268.0044138
1742,08/10/2016,4.03,-101.95,4.2,12.8,270.4436784
1743,09/10/2016,4.03,-101.96,2.6,14.6,273.7954125
1744,10/10/2016,4.03,-101.97,1.0,14.05,275.1130855
1745,11/10/2016,4.03,-101.98,9.3,11.25,291.8201791
1746,12/10/2016,4.03,-101.99,0.0,10.05,295.7178528
1747,13/10/2016,4.03,-102.0,0.0,11.45,293.8203305
1748,14/10/2016,4.03,,0.0,20.15,293.9163627
1749,15/10/2016,4.03,,15.5,17.6,294.0005338
1750,16/10/2016,4.03,-102.01,0.0,16.1,294.3756763
1751,17/10/2016,4.03,-102.02,0.0,15.7,294.5310809
1752,18/10/2016,4.03,-102.03,3.2,12.15,294.782203
1753,19/10/2016,4.03,-102.04,0.2,12.65,294.8405651
1754,20/10/2016,4.03,-102.07,2.4,13.0,294.9407111
1755,21/10/2016,4.03,-102.08,3.6,13.35,294.4893531
1756,22/10/2016,4.03,-102.09,0.0,12.2,294.4864549
1757,23/10/2016,4.03,-102.1,0.4,13.8,294.4642793
1758,24/10/2016,4.03,-102.11,0.0,17.85,294.5531709
1759,25/10/2016,4.03,-102.12,0.0,18.7,294.5955628
1760,26/10/2016,4.03,-102.13,3.8,17.25,294.5312681
1761,27/10/2016,4.03,-102.14,22.2,11.45,294.6022972
1762,28/10/2016,4.03,-102.15,0.0,11.5,294.5021826
1763,29/10/2016,4.03,-102.16,0.0,12.05,294.6166362
1764,30/10/2016,4.03,-102.17,0.0,13.8,294.6042657
1765,31/10/2016,4.03,-102.18,0.0,12.75,294.6192841
1766,01/11/2016,2.913,-102.19,0.0,11.35,294.7167377
1767,02/11/2016,2.913,-102.2,0.0,11.55,294.679629
1768,03/11/2016,2.913,-102.21,7.6,12.4,295.7556422
1769,04/11/2016,2.913,-102.22,0.0,12.75,296.6075439
1770,05/11/2016,2.913,-102.23,0.2,11.6,296.6075439
1771,06/11/2016,2.913,-102.24,57.6,13.0,296.6075439
1772,07/11/2016,2.913,-102.25,1.2,9.55,296.6075439
1773,08/11/2016,2.913,-102.26,20.6,8.35,
1774,09/11/2016,2.913,-102.27,3.0,7.3,
1775,10/11/2016,2.913,-102.28,1.8,7.55,
1776,11/11/2016,2.913,-102.29,24.4,7.3,296.6075439
1777,12/11/2016,2.913,-102.3,0.4,5.2,296.6075439
1778,13/11/2016,2.913,-102.31,0.0,5.95,296.6075439
1779,14/11/2016,2.913,-102.32,0.4,7.25,296.6075439
1780,15/11/2016,2.913,-102.33,0.0,7.75,296.6075439
1781,16/11/2016,2.913,-102.34,0.0,6.75,296.6075439
1782,17/11/2016,2.913,-102.35,1.0,9.45,296.6075439
1783,18/11/2016,2.913,-102.36,0.2,13.45,296.6075439
1784,19/11/2016,2.913,-102.37,18.7,11.3,296.6075439
1785,20/11/2016,2.913,-102.38,0.0,13.3,296.6075439
1786,21/11/2016,2.913,-102.39,0.0,12.7,296.6075439
1787,22/11/2016,2.913,-102.4,0.0,13.2,296.6075439
1788,23/11/2016,2.913,-102.41,0.0,13.2,296.6075439
1789,24/11/2016,2.913,-102.42,0.2,13.0,296.6075439
1790,25/11/2016,2.913,-102.43,34.4,10.45,296.6075439
1791,26/11/2016,2.913,-102.44,0.2,9.8,296.6075439
1792,27/11/2016,2.913,-102.45,0.0,9.55,296.6075439
1793,28/11/2016,2.913,-102.46,0.0,9.0,296.6075439
1794,29/11/2016,2.913,-102.47,0.0,2.1,296.6075439
1795,30/11/2016,2.913,-102.48,0.0,3.25,296.6075439
1796,01/12/2016,0.566,-102.49,0.0,5.1,296.6075439
1797,02/12/2016,0.566,-102.5,0.0,5.5,296.6075439
1798,03/12/2016,0.566,-102.51,0.0,6.8,296.6075439
1799,04/12/2016,0.566,-102.52,0.0,9.3,296.6075439
1800,05/12/2016,0.566,,0.0,8.6,296.6075439
1801,06/12/2016,0.566,,0.0,7.5,296.6075439
1802,07/12/2016,0.566,-102.53,0.0,8.05,296.6075439
1803,08/12/2016,0.566,-102.54,0.0,7.15,296.6075439
1804,09/12/2016,0.566,-102.57,0.0,8.3,296.6075439
1805,10/12/2016,0.566,-102.58,0.0,8.2,296.6075439
1806,11/12/2016,0.566,-102.59,0.0,6.35,296.6075439
1807,12/12/2016,0.566,-102.6,0.0,8.75,296.6075439
1808,13/12/2016,0.566,-102.61,0.0,6.05,296.6075439
1809,14/12/2016,0.566,-102.62,0.0,5.8,296.6075439
1810,15/12/2016,0.566,-102.63,0.0,6.85,296.6075439
1811,16/12/2016,0.566,-102.64,0.0,5.55,296.6075439
1812,17/12/2016,0.566,-102.65,0.0,4.35,296.6075439
1813,18/12/2016,0.566,-102.66,0.0,3.6,296.6075439
1814,19/12/2016,0.566,-102.67,5.0,3.6,296.6075439
1815,20/12/2016,0.566,-102.68,2.0,8.2,296.6075439
1816,21/12/2016,0.566,-102.69,0.0,9.1,296.6075439
1817,22/12/2016,0.566,-102.7,0.0,6.95,296.6075439
1818,23/12/2016,0.566,-102.71,0.0,8.65,296.6075439
1819,24/12/2016,0.566,-102.72,0.0,9.2,296.6075439
1820,25/12/2016,0.566,-102.73,0.0,6.4,296.6075439
1821,26/12/2016,0.566,-102.74,0.0,10.25,296.6075439
1822,27/12/2016,0.566,-102.75,0.0,8.9,296.6075439
1823,28/12/2016,0.566,-102.76,0.0,7.3,296.6075439
1824,29/12/2016,0.566,-102.77,0.0,2.15,296.6075439
1825,30/12/2016,0.566,-102.78,0.0,1.1,296.6075439
1826,31/12/2016,0.566,-102.79,0.0,2.5,296.6075439
1827,01/01/2017,1.402,-102.8,0.0,3.35,296.6075439
1828,02/01/2017,1.402,-102.81,0.0,3.7,296.6075439
1829,03/01/2017,1.402,-102.82,15.0,4.2,296.6075439
1830,04/01/2017,1.402,-102.83,0.0,4.35,296.6075439
1831,05/01/2017,1.402,-102.84,6.8,1.9,296.6075439
1832,06/01/2017,1.402,-102.85,0.0,-4.3,296.6075439
1833,07/01/2017,1.402,-102.86,2.2,-4.9,296.6075439
1834,08/01/2017,1.402,-102.87,2.0,-3.2,296.6075439
1835,09/01/2017,1.402,-102.88,1.4,-0.4,296.6075439
1836,10/01/2017,1.402,-102.89,0.0,-2.0,296.6075439
1837,11/01/2017,1.402,-102.9,0.0,-2.35,296.6075439
1838,12/01/2017,1.402,-102.91,5.8,1.05,296.6075439
1839,13/01/2017,1.402,-102.92,28.6,3.1,296.6075439
1840,14/01/2017,1.402,-102.93,0.8,0.35,296.6075439
1841,15/01/2017,1.402,-102.94,0.0,0.5,296.6075439
1842,16/01/2017,1.402,-102.95,0.0,2.45,296.6075439
1843,17/01/2017,1.402,-102.96,4.4,2.25,296.6075439
1844,18/01/2017,1.402,-102.97,10.0,2.45,296.6075439
1845,19/01/2017,1.402,-102.98,0.0,3.7,296.6075439
1846,20/01/2017,1.402,-102.99,0.0,3.9,296.6075439
1847,21/01/2017,1.402,-103.0,0.0,5.15,296.6075439
1848,22/01/2017,1.402,-103.01,0.0,7.15,296.6075439
1849,23/01/2017,1.402,-103.02,2.8,6.65,296.6075439
1850,24/01/2017,1.402,-103.03,0.8,4.8,296.6075439
1851,25/01/2017,1.402,-103.04,0.0,6.1,296.6075439
1852,26/01/2017,1.402,,0.0,3.3,296.6075439
1853,27/01/2017,1.402,,0.0,4.25,296.6075439
1854,28/01/2017,1.402,-103.07,0.0,5.35,296.6075439
1855,29/01/2017,1.402,-103.08,0.0,4.4,296.6075439
1856,30/01/2017,1.402,-103.09,0.0,4.55,296.6075439
1857,31/01/2017,1.402,-103.1,0.0,5.8,296.6075439
1858,01/02/2017,1.733,-103.11,1.4,6.8,296.6075439
1859,02/02/2017,1.733,-103.12,0.0,7.05,296.6075439
1860,03/02/2017,1.733,-103.13,2.0,8.4,296.6075439
1861,04/02/2017,1.733,-103.14,5.0,9.15,296.6075439
1862,05/02/2017,1.733,-103.15,15.8,8.55,296.6075439
1863,06/02/2017,1.733,-103.16,30.0,5.9,296.6075439
1864,07/02/2017,1.733,-103.17,3.6,6.35,296.6075439
1865,08/02/2017,1.733,-103.18,0.2,6.85,296.6075439
1866,09/02/2017,1.733,-103.19,1.2,5.55,296.6075439
1867,10/02/2017,1.733,-103.2,2.6,8.05,296.6075439
1868,11/02/2017,1.733,-103.21,0.0,7.85,296.6075439
1869,12/02/2017,1.733,-103.22,0.0,8.15,296.6075439
1870,13/02/2017,1.733,-103.23,0.0,8.15,296.6075439
1871,14/02/2017,1.733,-103.24,0.0,7.1,296.6075439
1872,15/02/2017,1.733,-103.25,0.0,6.95,296.6075439
1873,16/02/2017,1.733,-103.26,0.0,8.1,296.6075439
1874,17/02/2017,1.733,-103.27,0.0,7.1,296.6075439
1875,18/02/2017,1.733,-103.28,6.4,4.95,296.6075439
1876,19/02/2017,1.733,-103.29,0.0,5.1,296.6075439
1877,20/02/2017,1.733,-103.3,0.0,5.3,
1878,21/02/2017,1.733,-103.31,0.0,5.5,294.6357144
1879,22/02/2017,1.733,-103.32,0.0,6.85,293.9973594
1880,23/02/2017,1.733,-103.33,0.0,8.35,294.4337821
1881,24/02/2017,1.733,-103.34,3.8,8.0,294.8220141
1882,25/02/2017,1.733,-103.35,2.8,9.05,294.553379
1883,26/02/2017,1.733,-103.36,0.0,9.55,292.2914823
1884,27/02/2017,1.733,-103.37,0.0,9.8,291.2113498
1885,28/02/2017,1.733,-103.38,0.6,8.4,291.1961533
1886,01/03/2017,1.429,-103.39,2.0,8.8,288.6040936
1887,02/03/2017,1.429,-103.4,0.0,8.85,289.8963593
1888,03/03/2017,1.429,-103.41,0.0,9.55,288.7451165
1889,04/03/2017,1.429,-103.42,2.2,10.0,288.6375582
1890,05/03/2017,1.429,-103.43,25.7,5.85,288.6189608
1891,06/03/2017,1.429,-103.44,23.2,8.85,288.0262688
1892,07/03/2017,1.429,-103.45,10.8,5.6,287.5579163
1893,08/03/2017,1.429,-103.46,0.0,8.4,286.4191484
1894,09/03/2017,1.429,-103.47,0.0,10.55,286.6520425
1895,10/03/2017,1.429,-103.48,1.4,10.85,287.2223413
1896,11/03/2017,1.429,-103.49,0.2,7.35,286.7405164
1897,12/03/2017,1.429,-103.5,0.0,6.8,286.399731
1898,13/03/2017,1.429,-103.51,0.0,8.7,286.5646176
1899,14/03/2017,1.429,-103.52,0.0,8.65,286.721999
1900,15/03/2017,1.429,-103.53,0.0,8.25,286.8243296
1901,16/03/2017,1.429,-103.54,0.0,9.65,286.9755518
1902,17/03/2017,1.429,-103.55,0.0,11.5,287.7310898
1903,18/03/2017,1.429,-103.56,0.0,10.1,288.4987318
1904,19/03/2017,1.429,-103.57,0.0,10.3,288.6876497
1905,20/03/2017,1.429,-103.58,0.0,12.95,288.0903892
1906,21/03/2017,1.429,-103.59,0.0,13.05,287.5985477
1907,22/03/2017,1.429,-103.6,0.0,13.5,287.1178523
1908,23/03/2017,1.429,-103.61,0.0,13.1,287.096405
1909,24/03/2017,1.429,-103.62,0.0,14.65,287.2597449
1910,25/03/2017,1.429,-103.63,0.0,15.5,287.2629576
1911,26/03/2017,1.429,-103.64,2.4,12.05,287.231903
1912,27/03/2017,1.429,-103.65,8.2,7.35,228.3064201
1913,28/03/2017,1.429,-103.66,0.0,8.55,286.7941969
1914,29/03/2017,1.429,-103.67,0.0,11.55,286.2979825
1915,30/03/2017,1.429,-103.68,0.0,14.65,284.8807108
1916,31/03/2017,1.429,-103.69,0.0,15.2,286.3353148
1917,01/04/2017,1.668,-103.7,0.0,13.6,286.4176215
1918,02/04/2017,1.668,-103.71,5.2,11.45,286.4550274
1919,03/04/2017,1.668,-103.72,12.0,9.55,285.9679685
1920,04/04/2017,1.668,-103.73,2.4,11.6,286.0038407
1921,05/04/2017,1.668,-103.74,14.5,11.75,286.3253924
1922,06/04/2017,1.668,-103.75,12.4,10.7,286.4090661
1923,07/04/2017,1.668,-103.76,0.0,10.55,286.4779599
1924,08/04/2017,1.668,-103.77,0.0,12.9,
1925,09/04/2017,1.668,-103.78,0.0,14.3,
1926,10/04/2017,1.668,-103.79,0.0,14.85,
1927,11/04/2017,1.668,-103.8,5.6,14.25,286.7788145
1928,12/04/2017,1.668,-103.81,0.6,13.95,286.5581728
1929,13/04/2017,1.668,-103.82,0.2,13.75,286.7820897
1930,14/04/2017,1.668,-103.83,0.0,13.55,286.9291191
1931,15/04/2017,1.668,-103.84,0.0,13.25,287.0298257
1932,16/04/2017,1.668,-103.85,2.0,13.95,287.1842157
1933,17/04/2017,1.668,-103.86,1.0,13.45,286.9272408
1934,18/04/2017,1.668,-103.87,3.0,9.95,286.5719101
1935,19/04/2017,1.668,-103.88,1.4,4.75,286.3109447
1936,20/04/2017,1.668,-103.89,0.0,4.55,286.2038549
1937,21/04/2017,1.668,-103.9,0.0,5.1,286.4562949
1938,22/04/2017,1.668,-103.91,0.0,7.55,286.5600502
1939,23/04/2017,1.668,-103.92,0.0,10.7,284.8843918
1940,24/04/2017,1.668,-103.93,0.0,11.1,285.1916656
1941,25/04/2017,1.668,-103.94,0.0,12.1,285.1545672
1942,26/04/2017,1.668,-103.95,0.0,12.55,285.7000854
1943,27/04/2017,1.668,-103.96,10.4,12.75,285.1102184
1944,28/04/2017,1.668,-103.97,33.4,9.45,284.6511823
1945,29/04/2017,1.668,-103.98,2.4,11.6,284.4912565
1946,30/04/2017,1.668,-103.99,0.0,11.7,284.5599713
1947,01/05/2017,1.377,-104.0,0.0,11.95,284.6909107
